
xml_document_id,ein,orgname,orgnamecrp,ultorg,document_link,dba,subsection_code,period_begin,period_end,change_addr_cbx,change_name_cbx,init_ret_cbx,final_ret_cbx,app_pend_cbx,tot_volunteers,all_year_employees,tot_rev_current,grants_orgs_us,expenses_total,phone,street,suite,city,state,country,zip,principal_name,firstname,middlename,lastname,suffix,web,org_type_corporation_cbx,org_type_trust_cbx,org_type_other_cbx,org_type_association_cbx,formation_year,legal_dom,efile,firm_name,firm_street,firm_city,firm_state,firm_phone,engaged_in_political_act_cbx,officer_loan_outstanding_cbx,officer_loan_provided_cbx,officer_business_rel_cbx,family_business_rel_cbx,officer_in_2orgs_cbx,related_org_cbx,own_controlled_entity_cbx,transfers_related_org_cbx,membership_dues,fundraising,related_orgs,gov_grants,contrib_other,contrib_noncash,contrib_all,service_revenue,total_comp_org,total_comp_related_org,total_comp_other,total_persons_100000,former_1a_cbx,anybody_150000_cbx,anybody_comp_unrelated_cbx,total_contractors,CASH_BOY,CASH_EOY,SAVINGS_BOY,SAVINGS_EOY,PLEDGES_GRANTS_BOY,PLEDGES_GRANTS_EOY,ACCOUNTS_RECEIVABLE_BOY,ACCOUNTS_RECEIVABLE_EOY,QUALIFIED_RECEIVABLE_BOY,QUALIFIED_RECEIVABLE_EOY,DISQUALIFIED_RECEIVABLE_BOY,DISQUALIFIED_RECEIVABLE_EOY,LOANS_RECEIVABLE_BOY,LOANS_RECEIVABLE_EOY,INVEST_PROGRAMS_BOY,INVEST_PROGRAMS_EOY,INTANG_ASSETS_BOY,INTANG_ASSETS_EOY,OTHER_ASSETS_BOY,OTHER_ASSETS_EOY,ASSETS_TOTAL_BOY,ASSETS_TOTAL_EOY,NET_ASSET_CHANGE,FUNDRAISING_MAIL_CBX,FUNDRAISING_EMAIL_CBX,FUNDRAISING_PHONE_CBX,FUNDRAISING_PERSON_CBX,FUNDRAISING_NON_GOV_GRANTS_CBX,FUNDRAISING_GOV_GRANTS_CBX,FUNDRAISING_SPECIAL_EVENTS_CBX,FUNDRAISING_PROF_CBX,FUNDRAISING_TOTAL_GROSS_RECEIPTS,TOTAL_PAID_TO_FUNDRAISER,FUNDRAISING_TOTAL_PAID_ORG,source,mark,orgid,cmteid,filingid,realcode,codesource,displayyear,expoutcands,recipfectot,recipfecattrib,schc,schCtot,dupe
9999876,270575325,CITIZENS FOR STRENGTH AND SECURITY ACTION FUND DBA CSS ACTION FUND INC,Citizens for Strength & Security Action Fund,,https://www.documentcloud.org/documents/366336-citizens-for-strength-amp-security.html,,04,2010-01-01 00:00:00,2010-12-31 00:00:00,x,x,,,,0,0,13374100,1300865,13421951,202-298-3232,1000 Potomac St NW,500,Washington,DC,USA,20007,Jessica Bradley,Jessica,,Bradley,,strengthandsecurityfund.org,y,,,,2009,,,,,,,,y,,,,,,,,,,,,,200000,,200000,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,10698,,,2010,1377680,0,0,y,2859760,
9999875,270575325,AMERICANS FOR STABLE QUALITY CARE,Americans for Stable Quality Care,,http://990s.foundationcenter.org/990_pdf_archive/270/270575325/270575325_200912_990O.pdf?_ga=1.99203485.2093036525.1476740035,,04,2009-01-01 00:00:00,2009-12-31 00:00:00,,,x,,,0,0,46996899,0,46874268,202-298-3232,2200 17th Street NW,107,Washington,DC,USA,20009,Jessica Bradley,Jessica,,Bradley,,,y,,,y,2009,DC,,,,,,,n,,,,,,,,,,,,,,,,,,0,0,,,,,12,0,122630.91,,,,,,,,,,,,,,,,,,,0,122630.91,,,,,,,,,,,,,OS,a,,,10699,,,2009,0,0,0,n,,
9999874,270575325,CITIZENS FOR STRENGTH AND SECURITY ACTION FUND,Citizens for Strength & Security Action Fund,,http://990s.foundationcenter.org/990_pdf_archive/270/270575325/270575325_201112_990EO.pdf?_ga=1.85112218.2093036525.1476740035,,04,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,x,,0,0,0,0,74779,202-298-3232,1000 Potomac St NW,500,Washington,DC,USA,20007,Jessica Bradley,Jessica,,Bradley,,,y,,,,2009,,,,,,,,n,,,,,,,,,,,,,13374100,,13374100,,,,,,,,,0,122631,74799,,,,,,,,,,,,,,,,,,,122631,74799,,,,,,,,,,,,,OS,a,,,10700,,,2011,0,0,0,n,,
9999873,300277911,OHIO CREDIT UNION DEFENSE COALITION,Ohio Credit Union Defense Coalition,,http://pdfs.citizenaudit.org/2008_05_EO/30-0277911_990O_200712.pdf,,,2007-01-01 00:00:00,2007-12-31 00:00:00,,,,,,0,0,66450,0,288559,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10725,,,2007,0,0,0,n,,
9999872,300277911,OHIO CREDIT UNION DEFENSE COALITION,Ohio Credit Union Defense Coalition,,http://pdfs.citizenaudit.org/2009_08_EO/30-0277911_990EO_200812.pdf,,,2008-01-01 00:00:00,2008-12-31 00:00:00,x,x,,,,0,0,8623,0,17929,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10726,,,2008,0,0,0,n,,
9999871,300277911,OHIO CREDIT UNION DEFENSE COALITION,Ohio Credit Union Defense Coalition,,http://pdfs.citizenaudit.org/2010_07_EO/30-0277911_990EO_200912.pdf,,,2009-01-01 00:00:00,2009-12-31 00:00:00,,,,,,0,0,300020,0,3494,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10727,,,2009,0,0,0,n,,
9999870,300277911,OHIO CREDIT UNION DEFENSE COALITION,Ohio Credit Union Defense Coalition,,http://pdfs.citizenaudit.org/2011_08_EO/30-0277911_990EO_201012.pdf,,,2010-01-01 00:00:00,2010-12-31 00:00:00,,,,,,0,0,377,0,142821,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10728,,,2010,14748,0,0,n,,
9999869,300277911,OHIO CREDIT UNION DEFENSE COALITION,Ohio Credit Union Defense Coalition,,http://pdfs.citizenaudit.org/2012_10_EO/30-0277911_990EO_201112.pdf,,,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,,,0,0,2714,0,8496,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10729,,,2011,0,0,0,n,,
9999868,300277911,OHIO CREDIT UNION DEFENSE COALITION,Ohio Credit Union Defense Coalition,,http://990s.foundationcenter.org/990_pdf_archive/300/300277911/300277911_201312_990O.pdf?_ga=1.61490988.1865451625.1477267050,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,7,0,350806,0,9145,800-486-2917,10 West Broad Street,1100,Columbus,OH,USA,43215,Paul Mercer,Paul,,Mercer,,,y,,,,2004,OH,,McGladrey LLP,250 West Street Suite 200,Columbus,OH,,n,,,,,,,n,,,,,,350000,,350000,,0,328747,155645,,,,,,3224,4734,,,,,,,,,,,,,,,,,,,512814,654475,,,,,,,,,,,,,OS,a,,,11583,,,2013,0,0,0,n,,
9999867,300277911,OHIO CREDIT UNION DEFENSE COALITION,Ohio Credit Union Defense Coalition,,http://990s.foundationcenter.org/990_pdf_archive/300/300277911/300277911_201212_990O.pdf?_ga=1.61490988.1865451625.1477267050,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,7,0,350506,0,9052,800-486-2917,10 West Broad Street,1100,Columbus,OH,USA,43215,Paul Mercer,Paul,,Mercer,,,y,,,,2004,OH,,McGladrey LLP,250 West Street Suite 200,Columbus,OH,,n,,,,,,,n,,,,,,350000,,350000,,0,391617,151651,,,,,0,7203,3224,,,,,,,,,,,,,,,,,,,171360,512814,,,,,,,,,,,,,OS,a,,,11351,,,2012,0,0,0,n,,
9999866,341191080,CLEVELAND RIGHT TO LIFE INC,Cleveland Right to Life,,,,,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,,,0,0,22322,0,22399,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10307,,,2011,0,0,0,n,,
9999865,454101488,Liberty Initiative Fund,Liberty Initiative Fund,,http://990s.foundationcenter.org/990_pdf_archive/454/454101488/454101488_201212_990O.pdf?_ga=1.132239885.2093036525.1476740035,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,3,478527,124000,382944,703-492-1776,2020 Old Bridge Road,,Woodbridge,VA,USA,22192,Paul Jacob,Paul,,Jacob,,,y,,,,2011,VA,,Ceterus,PO Box 19366,Kalamazoo,MI,,n,,,,,,,n,,,,,,1091500,,1091500,,,204479,,,,,,,101133,24132,,,,,,,,,,,,,,,,,,,101133,24132,,,,,,,,,,,,,OS,a,,,11749,,,2012,0,0,0,n,,
9999864,454101488,Liberty Initiative Fund,Liberty Initiative Fund,,http://990s.foundationcenter.org/990_pdf_archive/454/454101488/454101488_201312_990O.pdf?_ga=1.132239885.2093036525.1476740035,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,x,,,,,0,0,1091500,611550,979760,,13168 Centerpointe Way,202,Woodbridge,VA,USA,22913,Paul Jacob,Paul,,Jacob,,,y,,,,2011,VA,,Brink Key & Chludinki,1300 West Centre Avenue Suite 200,Portage,MI,,n,,,,,,,n,,,,,,478722,,478722,,90000,41050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11750,,,2013,0,0,0,n,,
9999863,952408623,PLANNED PARENTHOOD LOS ANGELES,Planned Parenthood Advocacy Project Los Angeles,,http://pdfs.citizenaudit.org/2013_04_EO/95-2408623_990_201206.pdf,,,2011-07-01 00:00:00,2012-06-30 00:00:00,,,,,,841,469,51594944,548212,47738075,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11050,,,2011,0,0,0,n,,
9999862,952408623,PLANNED PARENTHOOD LOS ANGELES,Planned Parenthood Advocacy Project Los Angeles,,http://pdfs.citizenaudit.org/2012_06_EO/95-2408623_990_201106.pdf,,,2010-07-01 00:00:00,2011-06-30 00:00:00,,,,,,841,454,46752889,575757,42654377,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11051,,,2010,0,0,0,n,,
9999861,952408623,PLANNED PARENTHOOD LOS ANGELES,Planned Parenthood Advocacy Project Los Angeles,,http://pdfs.citizenaudit.org/2011_03_EO/95-2408623_990_201006.pdf,,,2009-07-01 00:00:00,2010-06-30 00:00:00,,,,,,787,429,40578951,558110,39926080,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11052,,,2009,0,0,0,n,,
9999860,952408623,PLANNED PARENTHOOD LOS ANGELES,Planned Parenthood Advocacy Project Los Angeles,,http://pdfs.citizenaudit.org/2010_06_EO/95-2408623_990_200906.pdf,,,2008-07-01 00:00:00,2009-06-30 00:00:00,,,,,,1000,380,38290933,436800,36018714,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11053,,,2008,0,0,0,n,,
9999859,952408623,PLANNED PARENTHOOD LOS ANGELES,Planned Parenthood Advocacy Project Los Angeles,,http://pdfs.citizenaudit.org/2009_03_EO/95-2408623_990_200806.pdf,,,2007-07-01 00:00:00,2008-06-30 00:00:00,,,,,,0,0,38941640,397888,31032506,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11054,,,2007,0,0,0,n,,
9999858,201036370,Citizens for Community Values Action,Citizens for Community Values Action,,http://990s.foundationcenter.org/990_pdf_archive/201/201036370/201036370_201212_990O.pdf?_ga=1.262942476.1865451625.1477267050,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,1300,10,809622,4025,788644,513-733-5775,11177 Reading Road,,Cincinnati,OH,USA,45241,Phil Burress,Phil,,Burress,,ccvaction.org,x,,,,2004,OH,,Grear & Company CPAs,5552 Cheviot Road,Cincinnati,OH,,y,,,,,,,n,,,,,,803521,,803521,,0,76986,1319,,,,,,56969,19530,,,,,,,,,,,,,,,,,,,57448,157125,,,,,,,,,,,,,OS,a,,,11562,,,2012,0,0,0,y,,
9999857,421357011,PLANNED PARENTHOOD VOTERS OF IOWA,Planned Parenthood Voters of Iowa,,http://citizenaudit.org/421357011/,,,2012-07-01 00:00:00,2013-06-30 00:00:00,,,,,,86,0,230561,0,208999,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11541,,,2012,29546,0,0,n,,
9999856,421357011,FREEDOM FUND OF PLANNED PARENTHOOD OF GREATER IOWA,Planned Parenthood Voters of Iowa,,http://pdfs.citizenaudit.org/2009_03_EO/42-1357011_990O_200806.pdf,,,2007-07-01 00:00:00,2008-06-30 00:00:00,,,,,,0,0,312516,0,313673,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10805,,,2007,0,0,0,n,,
9999855,421357011,FREEDOM FUND OF PLANNED PARENTHOOD OF GREATER IOWA,Planned Parenthood Voters of Iowa,,http://pdfs.citizenaudit.org/2008_07_EO/42-1357011_990EO_200706.pdf,,,2006-07-01 00:00:00,2007-06-30 00:00:00,,,,,,0,0,27332,0,47188,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10806,,,2006,0,0,0,n,,
9999854,421357011,FREEDOM FUND OF PLANNED PARENTHOOD OF GREATER IOWA,Planned Parenthood Voters of Iowa,,http://pdfs.citizenaudit.org/2010_03_EO/42-1357011_990EO_200906.pdf,,,2008-07-01 00:00:00,2009-06-30 00:00:00,,,,,,0,0,149652,0,95445,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10807,,,2008,0,0,0,n,,
9999853,421357011,PLANNED PARENTHOOD VOTERS OF IOWA,Planned Parenthood Voters of Iowa,,http://pdfs.citizenaudit.org/2012_07_EO/42-1357011_990O_201106.pdf,,,2010-07-01 00:00:00,2011-06-30 00:00:00,,,,,,298,0,239990,0,286878,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10808,,,2010,0,0,0,n,,
9999852,421357011,PP VOTERS OF IOWA,Planned Parenthood Voters of Iowa,,http://pdfs.citizenaudit.org/2011_02_EO/42-1357011_990EO_201006.pdf,,,2009-07-01 00:00:00,2010-06-30 00:00:00,,x,,,,0,0,108983,0,158035,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10809,,,2009,0,0,0,n,,
9999851,421357011,PLANNED PARENTHOOD VOTERS OF IOWA,Planned Parenthood Voters of Iowa,,http://pdfs.citizenaudit.org/2013_08_EO/42-1357011_990O_201206.pdf,,,2011-07-01 00:00:00,2012-06-30 00:00:00,,,,,,356,0,266051,0,289046,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11416,,,2011,0,0,0,n,,
9999850,453154225,Americans Who Advocate Responsible Efforts,Americans Who Advocate Responsible Efforts,,https://www.documentcloud.org/documents/1302824-americans-who-advocate-responsible-efforts-2012.html,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,x,15,0,1700000,920000,1483476,202-906-8622,1300 I Street NW,Suite 300 West,Washington,DC,USA,20005,Stuart Sandler,Stuart,,Sandler,,,y,,,,2011,VA,,,,,,,n,,,,,,,n,,,,,,1700000,,1700000,,0,0,0,,,,,1,1687,218.211,,,,,,,,,,,,,,,,,,,1687,218.211,,,,,,,,,,,,,OS,a,,,11514,,,2012,0,1080051,200000,n,,
9999849,453154225,Americans Who Advocate Responsible Efforts,Americans Who Advocate Responsible Efforts,,https://www.documentcloud.org/documents/1302853-americans-who-advocate-for-responsible-efforts.html,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,x,0,0,0,10000,109028,202-906-8622,1300 I Street NW,Suite 300 West,Washington,DC,USA,20005,Stuart Sandler,Stuart,,Sandler,,,y,,,,2011,VA,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11515,,,2013,0,0,0,n,,
9999848,453154225,Americans Who Advocate Responsible Efforts,Americans Who Advocate Responsible Efforts,,https://www.documentcloud.org/documents/1302854-americans-who-advocate-for-responsible-efforts.html,,04,2011-01-01 00:00:00,2011-12-31 00:00:00,,,x,,x,15,0,850000,550000,843313,202-906-8622,1300 I Street NW,Suite 300 West,Washington,DC,USA,20005,Stuart Sandler,Stuart,,Sandler,,,y,,,,2011,VA,,,,,,,n,,,,,,,n,,,,,,850000,,850000,,,,,,,,,1,0,1687,,,,,,,,,,,,,,,,,,,0,1687,,,,,,,,,,,,,OS,a,,,11516,,,2011,0,475000,475000,n,,
9999847,462026976,Colorado Citizens Protecting Our Consitutions,Colorado Citizens Protecting Our Constitutions,,,,,2013-01-01 00:00:00,2013-12-31 00:00:00,,,x,,,1,0,1071970,243200,1060542,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11714,,,2013,0,0,0,n,,
9999846,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2011_11_EO/23-2208281_990O_201012.pdf,,,2010-01-01 00:00:00,2010-12-31 00:00:00,,,,,,110,18,436820,0,450893,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10294,,,2010,280304,0,0,y,230785,
9999845,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2013_12_EO/23-2208281_990O_201212.pdf,,,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,105,16,369065,0,342111,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,n,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11321,,,2012,11151,0,0,y,84545,
9999844,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2009_06_EO/23-2208281_990EO_200812.pdf,,,2008-01-01 00:00:00,2008-12-31 00:00:00,,,,,,0,0,351766,0,321920,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11086,,,2008,21601,0,0,n,0,
9999843,232208281,Planned Parenthood Pennsylvania Advocates,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2009_01_EO/23-2208281_990O_200712.pdf,,,2007-01-01 00:00:00,2007-12-31 00:00:00,,,,,,,,279571,2500,285647,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11997,,,2007,0,0,0,,,
9999842,232208281,Planned Parenthood Pennsylvania Advocates,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2007_07_EO/23-2208281_990O_200612.pdf,,,2006-01-01 00:00:00,2006-12-31 00:00:00,,,,,,,,325715,,321826,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11998,,,2006,0,0,0,,,
9999841,232208281,Planned Parenthood Pennsylvania Advocates,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2007_01_EO/23-2208281_990O_200512.pdf,,,2005-01-01 00:00:00,2005-12-31 00:00:00,,,,,,,,268212,,265730,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11999,,,2005,0,0,0,,,
9999840,232208281,Planned Parenthood Pennsylvania Advocates,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2005_12_EO/23-2208281_990O_200412.pdf,,,2004-01-01 00:00:00,2004-12-31 00:00:00,,,,,,,,308587,,314021,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,12000,,,2004,89704,0,0,,,
9999839,232208281,Planned Parenthood Pennsylvania Advocates,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2007_11_EO/23-2208281_990O_200212.pdf,,,2002-01-01 00:00:00,2002-12-31 00:00:00,,,,,,,,244440,,223097,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,12001,,,2002,0,0,0,,,
9999838,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2011_03_EO/23-2208281_990EO_200912.pdf,,,2009-01-01 00:00:00,2009-12-31 00:00:00,,,,,,0,0,276472,0,234623,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10237,,,2009,0,0,0,n,,
9999837,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,https://www.documentcloud.org/documents/1375712-planned-parenthood-pa-2013.html,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,15,7,283242,0,300715,717-234-3024,1514 N 2nd Street,,Harrisburg,PA,USA,17102,Sari Stevens,Sari,,Stevens,,plannedparenthoodpa.org,y,,,,1992,PA,,Seligman Friedman & Co PC,1027 Mumma Road,Wormleysburg,PA,717-761-0211,y,,,,,,,n,,262187,,,,154,,262341,,72952,0,3030,,,,,,85982,98950,,,,,,,,,,,,,,,,,,,212268,196952,,,,,,,,,,,,,OS,a,,,11594,,,2013,0,0,0,y,41951,
9999836,232208281,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,Planned Parenthood Pennsylvania Advocacy,,http://pdfs.citizenaudit.org/2012_10_EO/23-2208281_990O_201112.pdf,,,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,,,100,7,311357,0,351005,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10234,,,2011,0,0,0,y,112846,
9999835,320206911,RURALVOTES,RuralVotes,,http://pdfs.citizenaudit.org/2010_09_EO/32-0206911_990EO_200912.pdf,,,2009-01-01 00:00:00,2009-12-31 00:00:00,,,,,,0,0,21493,0,23748,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10737,,,2009,0,0,0,n,,
9999834,320206911,RURALVOTES,RuralVotes,,http://pdfs.citizenaudit.org/2011_08_EO/32-0206911_990O_201012.pdf,,,2010-01-01 00:00:00,2010-12-31 00:00:00,,,,,,8,0,256736,0,243016,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10738,,,2010,0,0,0,n,,
9999833,320206911,RURALVOTES,RuralVotes,,http://pdfs.citizenaudit.org/2009_07_EO/32-0206911_990EO_200812.pdf,,,2008-01-01 00:00:00,2008-12-31 00:00:00,,,,,,0,0,113570,0,111191,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10739,,,2008,26535,0,0,n,,
9999606,205339299,OUR COMMUNITY VOTES INC,Our Community Votes,,http://pdfs.citizenaudit.org/2010_08_EO/20-5339299_990EO_200912.pdf,,,2009-01-01 00:00:00,2009-12-31 00:00:00,,,,,,0,0,25000,0,85831,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10377,,,2009,0,0,0,n,,
9999605,271993953,MICHIGAN CITIZENS FOR FISCAL RESPONSIBILITY,Michigan Citizens for Fiscal Responsibility,,http://990s.foundationcenter.org/990_pdf_archive/271/271993953/271993953_201312_990EO.pdf?_ga=1.67774353.1865451625.1477267050,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,0,0,0,0,69,734-834-1030,106 West Allegan Street,200,Lansing,MI,USA,48933,Jeffrey Timmer,Jeffrey,,Timmer,,,y,,,,2010,MI,,Christie M Koneczy CPA PLLC,PO Box 159,Grand Ledge,MI,48837,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11659,,,2013,0,0,0,n,,
9999604,271993953,MICHIGAN CITIZENS FOR FISCAL RESPONSIBILITY,Michigan Citizens for Fiscal Responsibility,,http://990s.foundationcenter.org/990_pdf_archive/271/271993953/271993953_201212_990O.pdf?_ga=1.67774353.1865451625.1477267050,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,0,1026000,450000,1026000,734-834-1030,106 West Allegan Street,200,Lansing,MI,USA,48933,Jeffrey Timmer,Jeffrey,,Timmer,,,y,,,,2010,MI,,,,,,,n,,,,,,,n,,,,,,1026000,,1026000,,,,,,,,,1,72,72,,,,,,,,,,,,,,,,,,,72,72,,,,,,,,,,,,,OS,a,,,11385,,,2012,0,15872864,425000,n,,
