xml_document_id,ein,orgname,orgnamecrp,ultorg,document_link,dba,subsection_code,period_begin,period_end,change_addr_cbx,change_name_cbx,init_ret_cbx,final_ret_cbx,app_pend_cbx,tot_volunteers,all_year_employees,tot_rev_current,grants_orgs_us,expenses_total,phone,street,suite,city,state,country,zip,principal_name,firstname,middlename,lastname,suffix,web,org_type_corporation_cbx,org_type_trust_cbx,org_type_other_cbx,org_type_association_cbx,formation_year,legal_dom,efile,firm_name,firm_street,firm_city,firm_state,firm_phone,engaged_in_political_act_cbx,officer_loan_outstanding_cbx,officer_loan_provided_cbx,officer_business_rel_cbx,family_business_rel_cbx,officer_in_2orgs_cbx,related_org_cbx,own_controlled_entity_cbx,transfers_related_org_cbx,membership_dues,fundraising,related_orgs,gov_grants,contrib_other,contrib_noncash,contrib_all,service_revenue,total_comp_org,total_comp_related_org,total_comp_other,total_persons_100000,former_1a_cbx,anybody_150000_cbx,anybody_comp_unrelated_cbx,total_contractors,CASH_BOY,CASH_EOY,SAVINGS_BOY,SAVINGS_EOY,PLEDGES_GRANTS_BOY,PLEDGES_GRANTS_EOY,ACCOUNTS_RECEIVABLE_BOY,ACCOUNTS_RECEIVABLE_EOY,QUALIFIED_RECEIVABLE_BOY,QUALIFIED_RECEIVABLE_EOY,DISQUALIFIED_RECEIVABLE_BOY,DISQUALIFIED_RECEIVABLE_EOY,LOANS_RECEIVABLE_BOY,LOANS_RECEIVABLE_EOY,INVEST_PROGRAMS_BOY,INVEST_PROGRAMS_EOY,INTANG_ASSETS_BOY,INTANG_ASSETS_EOY,OTHER_ASSETS_BOY,OTHER_ASSETS_EOY,ASSETS_TOTAL_BOY,ASSETS_TOTAL_EOY,NET_ASSET_CHANGE,FUNDRAISING_MAIL_CBX,FUNDRAISING_EMAIL_CBX,FUNDRAISING_PHONE_CBX,FUNDRAISING_PERSON_CBX,FUNDRAISING_NON_GOV_GRANTS_CBX,FUNDRAISING_GOV_GRANTS_CBX,FUNDRAISING_SPECIAL_EVENTS_CBX,FUNDRAISING_PROF_CBX,FUNDRAISING_TOTAL_GROSS_RECEIPTS,TOTAL_PAID_TO_FUNDRAISER,FUNDRAISING_TOTAL_PAID_ORG,source,mark,orgid,cmteid,filingid,realcode,codesource,displayyear,expoutcands,recipfectot,recipfecattrib,schc,schCtot,dupe
9999990,271970109,Montana Growth,Montana Growth,,http://990s.foundationcenter.org/990_pdf_archive/271/271970109/271970109_201212_990EO.pdf?_ga=1.32038589.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,50000,0,316102,202-298-3232,3220 N St NW,146,Washington,DC,USA,20007,Jessie Bradley,Jessie,NULL,Bradley,NULL,NULL,y,NULL,NULL,NULL,2010,DC,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11367,NULL,NULL,2012,0,0,0,n,NULL,NULL
9999989,272753378,Crossroads Grassroots Policy Strategies,Crossroads GPS,American Crossroads/Crossroads GPS,https://www.documentcloud.org/documents/339052-crossroads-gps-2010-draft.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,x,0,8,28402008,50000,22375630,202-706-7051,45 N Hill Drive,NULL,Warrenton,VA,USA,20186,Steven Law,Steven,NULL,Law,NULL,crossroadsgps.org,y,NULL,NULL,NULL,2010,VA,NULL,Atchley & Associates,6850 Austin Center Blvd Ste 180,Austin,TX,512-346-2086,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28402008,NULL,28402008,NULL,484083,145775,5077,8,NULL,x,NULL,5,5042662,11119015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6178412,12189002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10068,NULL,NULL,2011,20242,0,0,y,1668924,NULL
9999576,510596352,VOTEVETS ACTION FUND INC,VoteVets.org,,http://pdfs.citizenaudit.org/2010_06_EO/51-0596352_990O_200906.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,4,4151233,16561,4006020,616-415-8429,2201 Wisconsin Ave NW,320,Washington,DC,USA,10010,Jonathan Soltz,Jonathan,NULL,Soltz,NULL,www.votevets.org,y,n,n,n,2006,DC,NULL,Gilbert & Wolfand PC,2201 Wisconsin Ave NW Suite 320,Washington,DC,202-342-6000,n,n,n,n,n,n,n,n,n,0,0,0,0,4145928,0,4145928,NULL,261911,29080,0,1,n,n,n,1,332711,55125,421096,836132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8902,758428,903731,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,10245,NULL,NULL,2008,204542,0,0,n,NULL,NULL
9999575,510596352,VOTEVETS ACTION FUND INC,VoteVets.org,,http://pdfs.citizenaudit.org/2012_06_EO/51-0596352_990O_201106.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,6,1553580,0,1059370,616-415-8429,2201 Wisconsin Ave NW,320,Washington,DC,USA,10010,Jonathan Soltz,Jonathan,NULL,Soltz,NULL,www.votevets.org,y,n,n,n,2006,DC,NULL,Gilbert & Wolfand PC,2201 Wisconsin Ave NW Suite 320,Washington,DC,202-342-6000,y,n,n,n,n,n,n,n,n,0,0,0,0,7432820,0,7432820,NULL,494876,19716,0,1,n,y,n,5,37902,292317,547315,548136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11801,0,598502,845582,0,NULL,NULL,NULL,y,y,NULL,NULL,NULL,NULL,441935,6990885,OS,y,NULL,NULL,11201,NULL,NULL,2011,237264,0,0,y,257890,NULL
9999988,272753378,Crossroads Grassroots Policy Strategies,Crossroads GPS,American Crossroads/Crossroads GPS,https://www.documentcloud.org/documents/339085-crossroads-gps-2010-draft.html,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,x,0,4,48404791,15860000,42344884,202-706-7051,45 N Hill Drive,NULL,Warrenton,VA,USA,20186,Steven Law,Steven,NULL,Law,NULL,crossroadsgps.org,y,NULL,NULL,NULL,2010,VA,NULL,Atchley & Associates,6850 Austin Center Blvd Ste 180,Austin,TX,512-346-2086,y,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,48404791,NULL,48404791,NULL,187500,300000,0,6,NULL,x,NULL,6,0,5042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6178412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10069,NULL,NULL,2010,16564728,39278884,8363038,y,15890005,NULL
9999987,272753378,Crossroads Grassroots Policy Strategies,Crossroads GPS,American Crossroads/Crossroads GPS,https://www.documentcloud.org/documents/1657361-crossroads-gps-2013.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,x,0,15,3394310,7612,4093650,202-706-7051,45 N Hill Drive,NULL,Warrenton,VA,USA,20186,Steven Law,Steven,NULL,Law,NULL,crossroadsgps.org,y,NULL,NULL,NULL,2010,VA,NULL,Atchley & Associates,6850 Austin Center Blvd Ste 180,Austin,TX,512-346-2086,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,2687705,NULL,2687705,NULL,507000,151257,18624,8,NULL,x,NULL,8,930613,1313693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2951656,2358754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11623,NULL,NULL,2013,0,0,0,n,NULL,NULL
9999460,260555169,FOUNDATION FOR A SECURE AND PROSPEROUS AMERICA,Foundation for a Secure & Prosperous America,NULL,https://www.documentcloud.org/documents/3220751-FoundationforSecureProsperousAmerica.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9999459,272936085,Yem Trust,Yem trust,NULL,NULL,GENERATION OPPORTUNITY,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,5,13554991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,x,NULL,NULL,NULL,Y4000,NULL,2014,NULL,NULL,NULL,NULL,NULL,NULL
9999574,510596352,VOTEVETS ACTION FUND INC,VoteVets.org,,https://www.documentcloud.org/documents/2838000-VVAF-2014-990.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,5,5550855,25000,7562008,616-415-8429,2201 Wisconsin Ave NW,320,Washington,DC,USA,10010,Jonathan Soltz,Jonathan,NULL,Soltz,NULL,www.votevets.org,y,n,n,n,2006,DC,NULL,Gilbert & Wolfand PC,2201 Wisconsin Ave NW Suite 320,Washington,DC,202-342-6000,y,n,n,n,n,n,n,n,n,0,0,0,0,5548249,0,5548249,NULL,418200,15300,0,2,n,y,n,5,2785452,417153,732708,1090264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,4000,3530127,1518510,0,NULL,NULL,NULL,y,y,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,12183,NULL,NULL,2014,3643513,0,0,y,3078566,NULL
9999573,510596352,VOTEVETS ACTION FUND INC,VoteVets.org,,http://pdfs.citizenaudit.org/2008_06_EO/51-0596352_990O_200706.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,X,NULL,NULL,NULL,NULL,3697821,0,2763172,616-415-8429,303 Park Ave South,1293,New York,NY,USA,10010,Jonathan Soltz,Jonathan,NULL,Soltz,NULL,www.votevets.org,y,n,n,n,2006,DC,NULL,Gilbert & Wolfand PC,2201 Wisconsin Ave NW Suite 320,Washington,DC,202-342-6000,n,n,n,n,n,y,n,n,n,0,0,0,0,3429610,0,3429610,NULL,117555,0,0,NULL,n,n,n,0,0,918630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934709,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,165605,5382694,OS,y,NULL,NULL,11893,NULL,NULL,2006,0,0,0,NULL,NULL,NULL
9999986,272753378,Crossroads Grassroots Policy Strategies,Crossroads GPS,American Crossroads/Crossroads GPS,https://www.documentcloud.org/documents/836224-crossroads-gps-2012.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,x,0,9,179740361,35095000,188897560,202-706-7051,45 N Hill Drive,NULL,Warrenton,VA,USA,20186,Steven Law,Steven,NULL,Law,NULL,crossroadsgps.org,y,NULL,NULL,NULL,2010,VA,NULL,Atchley & Associates,6850 Austin Center Blvd Ste 180,Austin,TX,512-346-2086,y,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,179740361,NULL,179740361,NULL,594000,150063,5499,17,NULL,x,NULL,17,11119015,930613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12189002,291656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11240,NULL,NULL,2012,71161698,34157919,20285055,y,74510334,NULL
9999985,272753378,Crossroads Grassroots Policy Strategies,Crossroads GPS,American Crossroads/Crossroads GPS,https://www.documentcloud.org/documents/2515044-crossroads-gps-2014.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,x,0,16,69128609,13626463,65851939,202-706-7051,45 N Hill Drive,NULL,Warrenton,VA,USA,20186,Steven Law,Steven,NULL,Law,NULL,crossroadsgps.org,y,NULL,NULL,NULL,2010,VA,NULL,Atchley & Associates,6850 Austin Center Blvd Ste 180,Austin,TX,512-346-2086,y,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,69128609,NULL,69128609,NULL,422505,210650,22407,27,NULL,x,NULL,27,1313693,5076167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2358754,5649394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,12130,NULL,NULL,2014,26015713,0,0,y,25981100,y
9999572,510596352,VOTEVETS ACTION FUND INC,VoteVets.org,,http://pdfs.citizenaudit.org/2009_06_EO/51-0596352_990O_200806.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,1344982,0,1521375,616-415-8429,303 Park Ave South,1293,New York,NY,USA,10010,Jonathan Soltz,Jonathan,NULL,Soltz,NULL,www.votevets.org,y,n,n,n,2006,DC,NULL,Gilbert & Wolfand PC,2201 Wisconsin Ave NW Suite 320,Washington,DC,202-342-6000,n,n,n,n,n,y,n,n,n,0,0,0,0,1344982,0,1344982,NULL,168723,0,0,NULL,n,n,n,0,918630,332711,0,421096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16079,16079,934709,758428,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,11100,NULL,NULL,2007,0,0,0,n,0,NULL
9999571,510596352,VOTEVETS ACTION FUND INC,VoteVets.org,,https://www.documentcloud.org/documents/737872-votevets-org-2009.html,NULL,4,00:00.0,00:00.0,x,x,NULL,NULL,NULL,0,7,10750483,200000,11055855,616-415-8429,2201 Wisconsin Ave NW,320,Washington,DC,USA,20007,Peter Mellman,Peter,NULL,Mellman,NULL,www.votevets.org,y,n,n,n,2006,DC,NULL,Gilbert & Wolfand PC,2201 Wisconsin Ave NW Suite 320,Washington,DC,202-342-6000,y,n,n,n,n,n,n,n,n,0,0,0,0,10690655,0,10690655,NULL,222042,22544,0,1,n,n,n,4,55125,37902,836132,547315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8902,11801,903731,598502,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,10290,NULL,NULL,2009,0,0,0,y,200000,NULL
9999941,452354584,Charge the Hill,Charge the Hill,,http://990s.foundationcenter.org/990_pdf_archive/452/452354584/452354584_201212_990EO.pdf?_ga=1.119731595.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,970-241-3008,5910 S University Blvd,C18,Greenwood Village,CO,USA,80121,Tim Pollard,Tim,NULL,Pollard,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,Dalby Wenland & Co,PO Box 430,Grand Junction,CO,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11722,NULL,NULL,2012,0,0,0,n,NULL,NULL
9999940,452354584,Charge the Hill,Charge the Hill,,http://990s.foundationcenter.org/990_pdf_archive/452/452354584/452354584_201312_990EO.pdf?_ga=1.119731595.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,112900,5906,107500,970-241-3008,5910 S University Blvd,C18,Greenwood Village,CO,USA,80121,Tim Pollard,Tim,NULL,Pollard,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,Dalby Wenland & Co,PO Box 430,Grand Junction,CO,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11723,NULL,NULL,2013,0,0,0,n,NULL,NULL
9999570,470762497,PLANNED PARENTHOOD VOTERS OF NEBRASKA,Planned Parenthood Voters of Nebraska,,http://pdfs.citizenaudit.org/2009_08_EO/47-0762497_990EO_200812.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,25847,0,29672,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11035,NULL,NULL,2008,0,0,0,n,NULL,NULL
9999569,470762497,PLANNED PARENTHOOD VOTERS OF NEBRASKA,Planned Parenthood Voters of Nebraska,,http://pdfs.citizenaudit.org/2012_07_EO/47-0762497_990EO_201106.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,144375,0,140357,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11036,NULL,NULL,2010,0,0,0,n,NULL,NULL
9999568,470762497,PP VOTERS OF NEBRASKA,Planned Parenthood Voters of Nebraska,,http://pdfs.citizenaudit.org/2011_03_EO/47-0762497_990EO_201006.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,48181,0,67377,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11037,NULL,NULL,2009,0,0,0,n,NULL,NULL
9999939,453770954,Coalition for a Fiscally Sound America Inc,Coalition for a Fiscally Sound America,,http://www.guidestar.org/FinDocuments/2012/453/770/2012-453770954-09da21fd-ZO.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,x,0,0,0,0,77739,202-776-7466,888 16th Street NW,305,Washington,DC,USA,20006,Thomas J Tauke,Thomas,J,Tauke,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11314,NULL,NULL,2012,0,0,0,n,NULL,NULL
9999938,453770954,Coalition for a Fiscally Sound America Inc,Coalition for a Fiscally Sound America,,https://www.documentcloud.org/documents/711517-coalition-for-a-fiscally-sound-america-2011.html,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,x,0,0,92500,0,0,202-776-7466,888 16th Street NW,305,Washington,DC,USA,20006,Dave McCurdy,Dave,NULL,McCurdy,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10406,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999937,208824096,COMMON SENSE ISSUES COALITION INC,Common Sense Issues Coalition,,https://www.documentcloud.org/documents/740218-common-sense-issues-coalition-2009.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,286000,195000,201954,513-300-3227,PO Box 54984,NULL,Cincinnati,OH,USA,45254,John T Lind,John,T,Lind,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10621,NULL,NULL,2010,0,160482,160482,n,NULL,NULL
9999567,470762497,PLANNED PARENTHOOD VOTERS OF NEBRASKA,Planned Parenthood Voters of Nebraska,,http://citizenaudit.org/470762497/,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,130045,0,132106,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11549,NULL,NULL,2012,0,0,0,n,NULL,NULL
9999566,470762497,PLANNED PARENTHOOD VOTERS OF NEBRASKA,Planned Parenthood Voters of Nebraska,,http://pdfs.citizenaudit.org/2013_09_EO/47-0762497_990EO_201206.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,101474,0,107768,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11399,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999565,550588662,WEST VIRGINIANS FOR LIFE INC,West Virginians for Life,,http://pdfs.citizenaudit.org/2009_10_EO/55-0588662_990O_200712.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,236462,0,248576,304-594-9845,25 Canyon Road,NULL,Morgantown,WV,USA,26508,Brian Louk,Brian,NULL,Louk,NULL,www.wvforlife.org,y,n,n,n,1974,WV,NULL,"Parks, Foster & Morris",1517 Mary Lou Retton Dr,Fairmont,WV,26554,n,n,n,n,n,n,n,n,n,2728,0,0,193,233537,0,236462,NULL,20535,0,0,0,y,n,n,0,70430,54091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71731,56274,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,10920,NULL,NULL,2007,0,0,0,n,NULL,NULL
